Unnamed: 0,app_id,app_name,review_id,language,review,timestamp_created,timestamp_updated,recommended,votes_helpful,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
9435126,238460,BattleBlock Theater,12845891,english,"For all its whimsical elements, [b]Battleblock Theater[/b] sure is one dull and repetitive game. I mean, your mileage may vary, especially considering how easy you get into the first few levels... but boy does running around in a maze get old fast. They don't even hide it: you play a prisoner forced to race through a maze like some laboratory rat for the amusement of entitled fatcats. A story which struck close enough to home for me to stop playing in favor of something affording me [i]real liberty of options.[/i] THAT'S how I broke out of your little prison, team [b]Behemoth[/b]!

In [b]Battleblock Theater[/b], your options consist of a double jump and unlockable weapons. Problem: [b]Battleblock Theater[/b] incentivizes you to race through the level and it's faster to avoid enemies than it is to defeat them. There aren't even any rewards for defeating the cats, so the weapons become entirely optional! Even if you come across the one weapon that could be used for platforming purposes (the Dart Gun), firing deviation makes for an unreliable platform generator! There would be good ideas such as the Vacuum, the Electric Fan or even the wallhugging frog with a bomb inside of it... But you should always run instead to get the best time possible and collect all the jewels all the time. What a waste of design space...

Weapons are cool, and not encouraging their use is a cardinal sin of gaming. Weapons provide you with control over an environment which antagonizes you. Ever since the Power Pellet in [b]Pacman[/b], there was a triumphant feeling of payback in chasing those ghosts once you finally had the upper hand! [b]Battleblock Theater[/b] doesn't get that! They treat weapons as collectables, bought with Yarn icons hidden throughout the stages, with little intrinsic value of their own! They're treated as rewards rather than gameplay mechanics, showing how [b]Behemoth[/b] just doesn't understand how a game works!

Other cardinal sin: Story Mode is artificially long. There are 8 chapters of 13 levels... but so much of it is essentially the same! Do you really want to do 100+ races of jumping, avoiding, looking for and collecting jewels? Really? What for? Then what about this: stages require you to collect 3 jewels to unlock the exit although most of them contain about 7 or so. Jewels are used to unlock prisoners at a cost of 10 per prisoner released. THERE ARE THREE HUNDRED PRISONERS TO FREE. WHY? When did grinding become a game feature??? This isn't replay value, this is just tiresome!

All the prisoners are the same blob figures with different heads. All the stages are hop and skip challenges over various deadly dangers. There are puzzles, but few puzzle mechanics. In fact, I'd say that the level editor might be more fun than the main game itself... I've started building a couple of maps, my heart half in it; there's definitely more depth in map building than in level completing but I guess when you're bored by the main mode, you can't really make good maps, now can you? I've also tried to complete other people's maps but this ended up as an exercise in frustration. What do you do when you can't complete a player-generated map? You downvote their creation and move on, it's all you can do.

So much missed opportunities! When playing these player-generated maps, you hunt for worthless ""strawberries"" rather than the jewels used for unlocking the prisoners. Why limit the rewards offered to people who'd explore everything a game has to offer? I can understand how some people could build maps for the express purpose of jewel farming, but if a portion of the game is so tiresome that you have to use exploits to get through it, then maybe it wasn't adequately implemented to begin with! Personally, I'd think it'd be fun for someone who enjoyed the Main Story to look into other people's maps for their ""New Game +"" experience. Finished everything that we offered you? How about trying these stages other people have made so as to unlock all the prisoners!

Online Play is similarly better than the main story because of greater interactivity between players BUT BEWARE OF LATENCY ISSUES! Even with all-green connectivity, your character WILL spaz about uncontrollably. Neat novelty factor that wears out its welcome even faster than Story Mode. Weapons gain a clear definite purpose now that you're actively seeking to defeat an opponent but this just leads to every player using the same loadout of insta-kill weapons. Physics altering weapons such as the Electric Fan and the Vacuum have absolutely no use in [b]Battleblock Theater[/b].

A whole lotta words for a Flash game sold on the cheap but I still regret my purchase. It's not incorrect to say that at such a low price, it remains good value for your money if you don't take everything as seriously as I do. Finish the levels you want and move on. Regardless, this is not an engaging gaming experience (and you can see I tried everything to get engaged) and thus I cannot endorse such a product.",1415461439,1416538344,False,56,1,0.525438666343689,19,True,False,False,76561198031901172,91,32,1134.0,0.0,1134.0,1409108814.0
5075780,814380,Sekiro™: Shadows Die Twice,69183669,english,"i have enjoyed sekiro but i did find that the game is lacking something. after finishing the game i don't really have any drive to play though again i already know of the other bosses that come though diffrent ending and i dont really see any point in playing though them condisering  i already know whats going to happen. 
i wish there was some type of arena like dark souls where you could fight against other people seeing as if would be a complete show of skill with there being no builds or weapon variety within the game it would allow people to test their fighting skills on other people. this is the only real thing i would return to this game for seeing as there isnt going to be a DLC in the future.
i did enjoy this game and would like to see some sort of expansion in the future but i cant see it happening which is a shame but what can you do.

I'd rather just have another dark souls or BloodBorn come to PC but that's me.

if your thinking about picking this game up i would wait for a sale instead of buying it full price (unless you have millions sitting in the bank LOL)",1589559136,1593555588,True,0,0,0.467425674200058,0,False,False,False,76561198337621114,122,9,2051.0,0.0,353.0,1593555029.0
8928208,698780,Doki Doki Literature Club,36289142,schinese,"不得不说，
这个游戏是个好游戏，剧情很赞，BGM也很不错[spoiler]Monika唱歌真好听[/spoiler]
一开始我还以为是和草猫一样是一款FPS游戏，
结果我才发现。。。。。我错了，
二周目无数的游戏错误，虽然都是游戏故意演戏，但是我还是被吓到了，[spoiler]是谁在说这款游戏治愈的过来我绝对不打死你[/spoiler]
话说身体都位移了还能说话真的大丈夫？


总之这是一款非常棒的游戏优秀的人设，好听的BGM，优秀的汉化，[strike]治愈向的剧情[/strike]有汉化而且还是免费的这根本无可挑剔好吗?
所以说我求求你去玩一下吧,绝对不亏！！！！",1509859629,1511631976,True,1,0,0.523809552192688,0,False,False,False,76561198152079601,207,3,380.0,0.0,380.0,1510496348.0
18491438,105600,Terraria,72079840,russian,"ахуенно и пиздато, лучшая игра в мире после тетриса",1593941313,1593941313,True,0,1,0.0,0,True,False,False,76561198393899627,25,3,8646.0,0.0,6657.0,1609859253.0
859673,620,Portal 2,14061485,english,"Just great. Great story, physics, voice acting, diffuculty, everything is perfect. Oh and the ending. The ending.                                                           POTATOES 12/10",1421642851,1421642851,True,0,0,0.0,0,True,False,False,76561198127398774,80,7,2239.0,0.0,962.0,1486828594.0
11404927,72850,The Elder Scrolls V: Skyrim,10643915,thai,สุดยอดเลยครับ  เล่นก็สนุก มี mod ให้ใช้งานกว่าสามหมืนชนิด  เล่นไป 3 ปีก็ไม่เบือ แล้วเจอกันที่ [b]  fox6000	 [/b],1403403280,1403403280,True,21,0,0.6723189353942871,0,False,False,False,76561198052595194,193,8,30354.0,0.0,25325.0,1608630331.0
6322551,359550,Tom Clancy's Rainbow Six Siege,56069037,english,Spawn peek sucks,1572558907,1572558907,True,1,0,0.523809552192688,0,True,False,False,76561198321676050,54,2,9747.0,0.0,3527.0,1603296604.0
13443952,271590,Grand Theft Auto V,38668710,english,"Very fun game! I have played and owned GTA V on PC, PS4, and XBOX 360. 

When you can play GTA V Online I have hade a wonderful time, meeting hackers that drop money and killes everyone on the server so you have to wait in 35 minutes. Cuz this is also loading simulator!

6.5/10",1514228126,1514228126,True,0,0,0.47826087474823,0,True,False,False,76561198079792676,161,29,16365.0,68.0,13970.0,1610292781.0
5775219,413150,Stardew Valley,41364692,english,"depressed?, stressed out?, too much work to do?, just play this game, you can thank me later.....",1523201904,1543011330,True,0,0,0.0,0,True,False,False,76561198078639635,187,22,8679.0,95.0,6124.0,1610211662.0
14068559,578080,PLAYERUNKNOWN'S BATTLEGROUNDS,65016354,schinese,6,1584182595,1584182595,True,0,0,0.0,0,False,False,False,76561198862851637,22,3,24397.0,0.0,23616.0,1598329572.0
17027669,460930,Tom Clancy's Ghost Recon® Wildlands,65543095,english,"it is good, i recommend it",1584875142,1584875142,True,0,0,0.0,0,True,False,False,76561198253110039,47,1,10611.0,0.0,8988.0,1591642692.0
7006812,945360,Among Us,76844707,english,fun.  more fun with more freinds.,1601525887,1601525887,True,0,0,0.0,0,True,False,False,76561198112505658,21,2,1699.0,0.0,398.0,1609125165.0
13282750,271590,Grand Theft Auto V,53659988,english,nice game,1562332835,1562332835,True,1,0,0.5172414183616639,0,True,False,False,76561198239929802,31,5,20926.0,0.0,18526.0,1588461543.0
7820165,252490,Rust,8713315,russian,"[h1] Cтоит ли играть в RUSt? [/h1] 
Зависит от того на сколько крепка ваша психика, и на сколько вы Не казуальный игрок. 
[h1]Кому не стоит играть в RUST?[/h1] 
[list] 
[*]Соло игрокам интровертам 
[*]Людям у кого нет часа по 3 ежедневно только на RUST 
[*]Тем кому нужно часто отлучаться куда либо от компьютера по любым причинам 
[*]Тем кто очень трудно воспринимает потерю ВСЕГО и РАЗОМ в один прекрасный день 
[*]Нытикам которые думают что если они только появились то они ""в домике"" и их нельзя убивать. 
[/list] 

А теперь когда мя дала понять кому не стоит играть сразу и если первый ""барьер"" вы преодолели вот вам ещё. 

Да мя поставлю ""рекомендую"" всё же игра слишком уникальна в своей реализации. 
[h1]Как ты можешь охарактеризовать жанр игры ?[/h1] 
Симулятор анархичного общества с элементами выживания. 
Заметьте элементами выживания, раст это не D0nt Starve да тут надо есть пить и согреваться ночью и в холодном биоме, но все эти мелочи кажутся значительными только поначалу дальше всё это быстро отходит на второй план PVE контент в игре крайне скудно развит не ждите тут глубинности оного это PvP направленная игра практически полностью окружение лишь инструменты для местных ""войнушек"" между игроками хотя некоторые мобы всё же заставят вас помучатся вас легко в ночи забадает кабан догонит и загрызёт медведь а развитых игроков с огнестрелом может подстрелить вертолёт (скоро выйдет ещё и танк и учёные в туннелях) но это мелочи и они не играют ключевую роль. 
Основной упор в игре на выживание среди людей где каждая ваша ошибка повод наказать в ас другим игроками в итоге путь становления в игре это путь целиком вымощенный нервами слёзами обидами и потраченным временем вы либо учитесь и становитесь умнее хитрее изобретательнее и параноиком либо умираете раз за разом крайне тупо и теряете всё вплоть до вашего RQ и удаления игры. 

[h1]Каке проблемы у игры ?[/h1] 
Оооо их много поверьте но выделю главные 
[list] 
[*]Поиск сервера, крайне трудно найти не модифицированный сервер без казуальных плагинов с приемлемым пингом и без засилья читеров как на ОФ серверах, а главное RU офф сервера постоянно падают разом и могут быть оффлайн по несколько часов. 
[*]Разные люди с разным железом жалуются на лаги, у меня на компе 2013ого не лагает на Simpl у кого то и на топ компе будет лагать. Оптимизация всё же в игре слабая. 
[*]Нынешняя система исследования чертежей, вас вынуждает фармить металлолом в промышленных масштабах в ходе фарма вас постоянно будут убивать те у кого уже есть огнестрел а для того что бы собрать и скрафтить верстак 3его уровня вам нужно 1800 металлолома(с бочки 2 в коробках по 5 максимум) ну и вас будут убивать убивать и убивать и вы ничего не поделаете с этим ибо у них уже есть огнестрел а у вас нет. 
[*] Игра крайне не дружелюбна к соло игрокам, так устроен баланс что одному играть анриал, только играть по очень очень ОЧЕНЬ много часов каждый день, что сами понимаете не самое приятное удовольствие. 
[*] RU комьюнити, да мя знаю что на него жалуются во всех наверно играх, но попав в это анархичное общество и встретив тут наших ""Орков"" поверьте даже Дотеры покажутся ещё более менее людьми. Крайне отвратительное отношение, заметьте речь только про поведение в виде хамства и т.д. а не в целенаправленном выслеживании убийствах и рейде вашего дома. 
[*] У игры по сути есть определённый потолок когда вы попробуете всё то не смотря на PvP составляющую игры вы скорее всего почувствуете скуку, это не весёлый спортивный шутан аля CS 1.6 нет тут реиграбельнось слишком субъективна и многим может показаться что потратили время зря ибо контента не так много как кажется, останется только рейдить всех подряд убивать всех подряд и т.д. 
[/list] 

[h1]Всё так плохо ? Но зачем тогда играть в RUST?[/h1] 
Ну мя начала играть ещё в самом начале на LEgacy (нет не корчу олдфака) отыграла ещё там 100 часов и поверьте легаси была ужасна всем (кроме системы ресёрч китов вот они были лучше чем металлолом) и играть снова начала незадолго до релиза когда игру довели до ума. 
Главное это эмоции поверьте ни одна другая игра не даст вам ТАКИЕ яркие как включённый ночью экран смартфона эмоции: ненависть, злость, психи, RQ, разочарование в себе, предательство людей, и т.д. и т.п. на фоне этого будут контрастом ощущение некой безопасности когда вы построите свой первый дом что очень сильно будет цениться вами, это вам не в майнкампфе из земли дом на ночь от зомбей построить! 
А потом вас ломанут за то что вы забыли повесить замок на дверь или допустили ещё какую ошибку и снова ненависть ко всем людям и приступы обострения Мизантропии. 
А потом вы всё же сумев построить свой нормальный дом где то нашли ценные ресурсы и с ними в темноте ночи, добежали домой поверьте радости будет море. 
Или выигранное PvP с другим игроком особенно если он вас превосходил навыком и снарягой и при этом убив его вы заберёте всё что было на нём себе. 
Эмоции от первого удачного (или нет) рейда и т.д. и т.п. 
торговля местная локальная дипломатия, разведка территории в поисках своей ""святой обители"" есть ещё уйма того что вы сможете пережить. 
Мя конечно никак не доберусь до того что бы поиграть в ОПЛОТ ХАРДКОРА современного гейминга в лице Тёмных душ так всеми расхвалеваемых за сложность. 
Но поверьте когда кто то горделиво говорит о том какой он мастер игры в Dark Souls и говорит о том какая ведь она сложная, где то там тихо мирно и снисходительно улыбаясь смотрит на это RUSTаман понимая на сколько же это чёрт побери истинное HARDC0Rное испытание в современном гейминге. 

Только желание испытать настоящие эмоции почувствовать все горести и радости прочуять что такое адреналин от игры, пожалуй только это перевешивает все минусы игры.
Это одна большая социальная песочница в условиях анархичного постапокалиптического мира и именно взаимодействия с игроками предоставляет простор для действий.
Вы можете мстить кому то за рейд вашего дома, можете даже построить галерею своих картин для игроков сервера. Вообщем для тех кто умеет развлекать себя игра зайдёт больше чем для тех кто хочет просто пострелять.

Всем успехов и главное помните правило #1 
Никому не доверяйте (кроме меня мя пуська =^...^=)",1389768146,1518897300,True,3,1,0.5343368053436279,1,True,False,False,76561198025178915,623,19,106783.0,2364.0,16262.0,1610803016.0
908288,4000,Garry's Mod,84926434,russian,ахиренно,1610997285,1610997285,True,0,0,0.0,0,True,False,False,76561198939164657,8,5,911.0,224.0,748.0,1611078939.0
15916803,255710,Cities: Skylines,66607269,german,für mich ein voll enspanntes game das ich immer wieder zwischendurch spiele würde es mir immer wieder kaufen!,1586020355,1586020355,True,0,0,0.0,0,True,False,False,76561198308433057,136,6,37840.0,0.0,35173.0,1606640347.0
11907150,1057090,Ori and the Will of the Wisps,81592706,schinese,20小时通关，没全收集，找不到了嘤嘤嘤。其实不是很难玩啊，不同于空洞和盐，关卡设计更像解密，需要用心（和手）去达成，一次过不了就多试几次吧！,1607090903,1607090903,True,0,0,0.0,0,True,False,False,76561198400653479,30,2,1332.0,0.0,1272.0,1607153508.0
6976241,945360,Among Us,77149829,spanish,"Muy bueno para pasar el rato con amigxs usando discord, también para jugar en salas públicas.
No necesita demasiada potencia porque los gráficos son normalitos pero el diseño es agradable.
Vale la pena el precio para las horas de juego que se le pueden sacar, ya que se puede estar tardes enteras jugando, o sólo un rato: no pide gran mínimo de tiempo.
Muy recomendable y divertido para aprender tácticas detectivescas.",1602024932,1602024932,True,0,0,0.0,0,True,False,False,76561198202735250,3,1,1875.0,0.0,434.0,1609096993.0
7701366,252490,Rust,25459280,french,"Alors ce jeu est tout simplement excellent des bons graphismes une communauté pas trop chiante, beaucoup de server bien sympa mais surtout vis a vis des serveur, une optimisation certaines et visibles du jeu ce qui nous permet un taux de ping leger... En revanche cela fait plus de 2ans il me semble que ce jeu est en Béta, c'est un peu comme si le jeu nous disais :""Ah mais si il y a des bugs c'est parceque le jeu n'est pas fini..."". Enfin bref sinon un jeu ""pas fini"" (c'est une béta) bien fini :')  .
Ah si oui derniere chose que je voulais dire lorsque on est dans un serveur et qu'on veut en partir on fait escape normal et la, mon premier reflexe est de cliquer sur le bouton du haut qui est une fleche qui veut dire partir... sauf qui c'est pour quitter le jeu et pas le serveur x)...",1473586913,1473586913,True,0,0,0.0,0,False,False,True,76561198095815626,129,4,5095.0,0.0,3436.0,1503328045.0
706848,620,Portal 2,70730826,english,"Portal 2 is an excellent sequel to the Portal franchise!
If you are looking for a great puzzle game I would say this game is for you!
So anyways here are my thoughts and opinions of this game's qualities:
==================================================================

Story is very awesome! (10/10)
>> I don't want to spoil the story but I would add that the story is a great
sequel that doesn't disappoint!
>> I really felt like I wanted to know what would happen next all the time!
>> I could just say I couldn't ask for more than this!

Level design is a masterpiece! (10/10)
>> The levels present challenging and interesting puzzles.
>> It is definitely an improvement over the first game!
>> I haven't felt too stuck in the levels but it did take time to complete them.
>> Every test chamber felt so satisfying to complete!
>> There is a huge variety of level designs that all feel and work very well!
>> The environment is very carefully designed to work on a whole other level!
>> Over all very well done to the developers!

Graphics are Amazing! (10/10)
>> The graphics are so good even now a days it still holds very well!
>> This game's graphics are a huge improvement from the last game!
>> The graphics definitely compliment this game's atmosphere astonishingly!
>> I especially liked the broken glass and laser effects/particles!
>> Nothing really felt out of place.

Game setting/atmosphere is excellent (10/10)
>> Portal 2 improves on the already very cool and good atmosphere!
>> Portal 2 brings new locations that create the perfect atmosphere.
>> In this game you could really tell how big is the Aperture Science lab!
>> I never felt like the developers did a lazy job, they worked very hard on every
corner and it shows!

Puzzles are very well designed (10/10)
>> The puzzles as I already said are challenging and fun.
>> I am very impressed with how they handled them and made them so good!
>> The puzzles them selves aren't frustrating which is a very good thing!

The ""tools"" are very fun (10/10)
>> The 'Portal-Gun' itself is very fun and a cool idea, but in this game
they decided to add a few more things that would help make the portal
gun and the environment even more fun and enjoyable!

Combat is still very fun (10/10)
>> This is a portal game so there isn't too much to say about combat.
>> I really liked the ways that you fight the enemies, and the final boss
is designed perfectly.
>> I really enjoyed engaging in combat!

Sounds are amazing (9/10)
>> Sounds fit the game and its atmosphere in a beneficial way!
>> I believe that the sounds still hold up to this day very well!
>> The voice acting also feels perfect and immersive!

Movement is well done (9/10)
>> It really sucks that you can't crouch jump in this game,
or bunny-hop like in Portal 1, but I feel that made the game feel
more serious and less buggy!
>> And everything else is pretty much still there.
>> Nothing more to add here, I really like the movement of source games.

Achievement are  fun (8/10)
>> I haven't completed all of them, but the once that I did I enjoyed
very much!
>> You will complete around 40%-50% of them just by playing through the
campaign!

Soundtracks are good (7/10)
>> There aren't too many soundtracks which is a shame because,
the tracks that do exist are so good and well made!
>> The OSTs fit the game atmosphere so well and don't feel out of place!
>> I especially liked the little songs that play when you jump from a ""jump 
pad?""(or however those things called) or fly through the level!

Other:
Cons:
- I would wish for more variety in the enemy types.
- I also wish that Valve would've made the puzzles' solutions a bit more
obvious, because for me at least I felt sometimes that I didn't know what
to do next, and it sucked, but luckily it wasn't for very long!

Side comments/notes:
- I played through the campaign about 2-3 times and still enjoy it!
- I also played a bit co-op and it was very fun! but I feel like I haven't
played the co-op enough so I won't be reviewing it.
==================================================================
So after all of that, finally, I would give Portal 2 a very solid (9/10),",1592066813,1592066813,True,0,0,0.0,0,True,False,False,76561198268370430,238,24,2188.0,0.0,2188.0,1592037940.0
12898876,271590,Grand Theft Auto V,70934260,schinese,我就想问问，谁tm还没买给他爱5？？,1592401011,1592401011,True,0,0,0.0,0,True,False,False,76561198099663237,17,1,2699.0,0.0,2280.0,1600230121.0
13252932,271590,Grand Theft Auto V,55872653,brazilian,"Esse jogo é maravilhoso é uma pena que Hacks atrapalharam muito e desanimaram muito assim como eu.

Ainda é muito bom de se jogar.",1572328375,1572328375,True,1,0,0.0,0,True,False,False,76561198802688713,5,1,15408.0,0.0,11368.0,1602821371.0
11118509,238320,Outlast,42807915,russian,Крайне однообразный геймплей. К 4 часу ничего кроме зевоты не вызвала. Трата времени.,1529317478,1529317478,False,3,0,0.4679335057735443,0,False,True,False,76561198152807828,232,11,259.0,0.0,259.0,1529268803.0
6447153,359550,Tom Clancy's Rainbow Six Siege,46689094,english,It Good,1543018682,1543018682,True,0,0,0.0,0,True,False,False,76561198809664706,30,1,91179.0,112.0,19429.0,1610759805.0
1755113,381210,Dead by Daylight,81154472,thai,SO BAD ... I MEAN VERY GOOOD GAME.,1606701916,1606701916,True,1,0,0.523809552192688,0,True,True,False,76561199058555105,5,1,136.0,20.0,58.0,1610255835.0
6024181,359550,Tom Clancy's Rainbow Six Siege,70140412,tchinese,.,1591009536,1591009536,True,0,0,0.0,0,True,False,False,76561198449578814,12,1,8026.0,0.0,1829.0,1594141790.0
3314002,250900,The Binding of Isaac: Rebirth,71398372,english,why this nigga,1593175996,1593175996,True,0,0,0.0,0,True,False,False,76561198138110378,106,47,110.0,0.0,71.0,1593269831.0
6668907,359550,Tom Clancy's Rainbow Six Siege,26021249,english,"Shit network code.
Shit Udontplay.
""Amazing"" hitbox.
And again DLC DLC DLC.

Learn from Valve how to make shooter!",1476404168,1476404168,False,4,0,0.4732164144515991,2,True,False,False,76561197986196169,278,70,2152.0,0.0,2152.0,1476394258.0
3206971,285190,"Warhammer 40,000: Dawn of War III",81671870,english,"This is not a fun game. Not sure why it was allowed the ""dawn of war"" franchise title.",1607189119,1607189119,False,6,0,0.5011860728263855,0,True,False,False,76561197986349114,190,13,1438.0,0.0,1438.0,1607189055.0
18228510,322330,Don't Starve Together,25030893,english,TTYY,1471693466,1471693466,True,0,0,0.4663212299346924,0,True,False,False,76561198206870456,99,7,533.0,0.0,284.0,1565703275.0
18494713,105600,Terraria,71829229,english,2d minecraft #1,1593632522,1593632522,True,0,0,0.0,0,True,False,False,76561198863038402,11,5,5361.0,0.0,674.0,1600271086.0
11307823,72850,The Elder Scrolls V: Skyrim,21924575,russian,Можно играть всю жизнь и так не сделаешь все квесты,1458398393,1458398393,True,0,0,0.0,0,True,False,False,76561198170748521,3,2,6860.0,0.0,1267.0,1558629419.0
283759,292030,The Witcher 3: Wild Hunt,47086252,english,"If you can play this game, you have to.
The best single player experience and a game that will be referenced for the next 30 years.",1543272852,1543272852,True,2,0,0.5308543443679808,0,True,False,False,76561198043797831,232,28,14809.0,0.0,13658.0,1533316893.0
1584894,8930,Sid Meier's Civilization V,63026459,english,Lovely little game. I would honestly buy this game 5 times before playing it because sometimes you need 5x the troops.,1580938005,1580938005,True,0,0,0.0,0,True,False,False,76561198218360539,111,30,3946.0,0.0,3390.0,1582660873.0
10478768,250320,The Wolf Among Us,12971603,english,"Not having known the world of DC Comics' Fables, I was a bit sceptic about the whole setting. My expectations were quite high after having finished the two seasons of The Walking Dead by Telltale and I didn't think I can get the same emotional-roller-coaster type of experience from talking frogs anda wolf sheriff as from Lee and Celementine.
I am glad to say that Telltale has proven me wrong. Yes, the setting is strange but the dark story and the film-noir ambiance of The Wolf Among Us manages create something unique that is anything but childish. 
Bigby Wolf proved to be a great playable character -- sour, violent, outcast, extremely strong but still, guided by good intentions (a bit like Geralt of Rivia, The Witcher). Your choices have real consequences. The ending is pretty much still the same, but how you get there can affect certain points. (Plus, there is no Paragon-Renegade, of course, the game doesn't try to influence your actions.) Sure, some of the characters could be better but we are talking about fable characters, so their one-sidedness in certain cases actually supports the storyline.
Without any spoilers, let me add that the ending paves the way for a second season, which, if gets realised, can certainly consider me among those who'll pre-order.
GREAT GAME/INTERACTIVE SERIES, BUY IT!",1416161852,1416161852,True,0,0,0.0,0,True,False,False,76561198076070348,115,3,605.0,0.0,477.0,1416092199.0
14128541,578080,PLAYERUNKNOWN'S BATTLEGROUNDS,62848935,koreana,짱깨한테 해킹 당해서 영정먹었는데 영정 안풀어주는 갓겜,1580639946,1580639946,False,1,1,0.516778528690338,0,True,False,False,76561198212841056,24,1,12147.0,0.0,12147.0,1580639769.0
12427213,362890,Black Mesa,81076228,english,Great old story for newfags!,1606663680,1607265076,True,1,0,0.523809552192688,0,True,False,False,76561197971931573,909,48,1176.0,0.0,225.0,1609864898.0
21555500,367520,Hollow Knight,53885855,schinese,"作为一名喜爱冒险闯关和硬核动作的游戏爱好者，空洞骑士真是一款投我所好的游戏。尽管途中被某些BOSS教导。
最后丝之歌快出来吧，等不及给你money了。",1562484645,1562484645,True,0,0,0.0,0,True,False,False,76561198389633389,7,1,527.0,0.0,109.0,1581247201.0
15015269,578080,PLAYERUNKNOWN'S BATTLEGROUNDS,37649051,schinese,"辣鸡游戏 外挂横行 
",1511692739,1511692739,False,1,0,0.523809552192688,0,True,False,True,76561198135278659,14,1,59258.0,0.0,25249.0,1571478033.0
15887183,255710,Cities: Skylines,82546849,german,Sehr idyllisch,1608193928,1608193928,True,0,0,0.0,0,False,False,False,76561198805351410,32,1,561.0,6.0,430.0,1610563440.0
21256505,39210,FINAL FANTASY XIV Online,55901840,english,:),1572440183,1572440183,True,0,0,0.0,0,True,False,False,76561198019045978,142,4,206446.0,0.0,161477.0,1598784738.0
20900923,638970,Yakuza 0,83098815,english,haha funny dame da ne haha funny meme haha,1608886711,1608886711,True,0,0,0.0,0,False,False,False,76561198328769214,31,10,3406.0,7.0,857.0,1610945297.0
1050253,4000,Garry's Mod,66324200,english,"good game, my friend recommended it to me, and i played it, and i really liked it, its a very unique game with its own sense of genre, GG developers, you made me happy",1585730708,1585730708,True,0,0,0.0,0,False,False,False,76561198409523187,24,14,363.0,0.0,210.0,1593049413.0
15161649,578080,PLAYERUNKNOWN'S BATTLEGROUNDS,35824909,schinese,黄金98K来了,1508354079,1511433655,False,0,0,0.0,0,False,False,True,76561198090372983,86,5,22047.0,0.0,16421.0,1534507667.0
6605521,359550,Tom Clancy's Rainbow Six Siege,35100720,schinese,"去了趟TTS，觉得这游戏变味了.r6作为一个硬核向射击游戏，本来随机弹道就很公平，给每一把枪加上屎一样的随便画出来似的图案的弹道显得这游戏就像某开箱go一样了，这是在助长宏孩儿的信心吗？希望设计师好好想一下普通玩家的感受，毕竟这游戏大部分都是普通玩家，职业的话不一定真的适合所有人。
#emm看到公告特地来改评价的，想了想自己的确是脑袋一热就跟风来的，但我想当初我会急躁的写这么多字的评论，也是我爱R6的证明吧。希望ubi能在以后善待这个游戏，大家也要多思考下，对不起R6。",1505985996,1506249553,True,5,1,0.6000000238418579,0,True,False,False,76561198150981593,145,5,56764.0,174.0,36793.0,1610464292.0
5531125,1158310,Crusader Kings III,75503143,german,Was soll ich hier zu sagen ?? So extrem fesselndes geiles Game. Man hat ständig was zu tun. Sehr zu empfehlen.,1599335178,1599335178,True,0,0,0.0,0,True,False,False,76561198020465258,186,3,1282.0,0.0,581.0,1607295686.0
7707097,252490,Rust,24526468,german,Nice aber natürlich ausbaufähig.,1469484294,1469484294,True,2,0,0.5083712339401245,0,False,False,True,76561198018185056,51,1,2843.0,0.0,2782.0,1469483600.0
2062395,381210,Dead by Daylight,36136122,russian,"до последней обновы игра ОГОНЬ была. Сейчас ввели маньяка против которого не возможно играть, и лаги добавились!!!",1509356747,1509356747,False,0,0,0.4983388483524323,0,True,False,False,76561198339170372,45,3,14087.0,0.0,4849.0,1586108311.0
12283503,379720,DOOM,84104773,brazilian,"muito insano bom demais

gore pra caralho, sangue, morte, armas fodas, gráficos incríveis, os bosses são incríveis

resumindo, tudo é incrível. se você gosta de FPS, violência, armas destrutivas, recomendo para caralho",1609884565,1609884565,True,0,0,0.0,0,True,False,False,76561198406724373,81,2,6735.0,7.0,6728.0,1609962293.0
13163861,271590,Grand Theft Auto V,59714592,russian,"Игра пиздатая , особенно за свои деньги создателям респект",1576161189,1576161189,True,0,0,0.0,0,True,False,False,76561198989401168,5,2,99458.0,2789.0,3859.0,1611078864.0
15155443,578080,PLAYERUNKNOWN'S BATTLEGROUNDS,35896675,schinese,我是傻逼,1508604692,1606717331,True,0,0,0.0,0,True,False,True,76561198284760154,35,3,43773.0,220.0,13995.0,1611124673.0
9436947,238460,BattleBlock Theater,11362969,schinese,Good Game!Can't stop playing it!,1406047258,1406047258,True,2,0,0.5551894307136536,0,False,False,False,76561198045773961,394,4,1505.0,0.0,414.0,1408093524.0
7373119,252490,Rust,72919539,turkish,"Oynamayın oynatmayın heleki karşınıza rus klanı denk geldiyse arkanıza bile bakmadan kaçın amına koyim
",1595113660,1595113660,True,1,0,0.523809552192688,0,True,False,False,76561199043453296,11,2,76210.0,7298.0,29305.0,1610838753.0
15163306,578080,PLAYERUNKNOWN'S BATTLEGROUNDS,35808167,schinese,外挂满天飞  官方也不管管   真的是不珍惜    希望大家别买了！！！,1508289550,1508289611,False,0,0,0.0,0,True,False,True,76561198397117824,5,1,5648.0,0.0,4003.0,1586343880.0
