Unnamed: 0,SYN.Flag.Count,Total.Fwd.Packets,Total.Backward.Packets,Flow.Duration,Flow.Packets.s,Flow.Bytes.s,Fwd.Packet.Length.Mean,Bwd.Packet.Length.Mean,Bwd.IAT.Mean,ACK.Flag.Count,Active.Mean,Label,Inbound
8446,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
3453,0,32,46,79075705,0.986396517,68.31428186,105.6875,43.91304348,1755671.6,0,152167.0,BENIGN,0
2374,0,40,44,117304678,0.716083974,130.8899207,195.55,171.1818182,2727389.512,1,455716.5,BENIGN,0
9978,0,2,2,100,40000.0,240000.0,6.0,6.0,1.0,1,0.0,Syn,1
3206,0,2,0,1,2000000.0,31000000.0,15.5,0.0,0.0,0,0.0,BENIGN,0
1831,0,2,0,1,2000000.0,37000000.0,18.5,0.0,0.0,0,0.0,BENIGN,0
7570,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
1282,0,1,3,55658,71.86747637,431.2048582,6.0,6.0,1362.0,0,0.0,BENIGN,0
5146,0,2,0,48,41666.66667,250000.0,6.0,0.0,0.0,1,0.0,Syn,1
8832,0,2,2,73,54794.52055,328767.1233,6.0,6.0,2.0,1,0.0,Syn,1
5950,0,2,2,105,38095.2381,228571.4286,6.0,6.0,2.0,1,0.0,Syn,1
5260,0,2,2,100,40000.0,240000.0,6.0,6.0,1.0,1,0.0,Syn,1
4496,0,2,2,20887,191.5066788,13692.72753,31.0,112.0,3.0,0,0.0,BENIGN,0
4997,0,1,1,54134,36.94535782,221.6721469,6.0,6.0,0.0,0,0.0,BENIGN,0
4087,0,2,2,46191,86.59695612,4849.429543,42.0,70.0,3.0,0,0.0,BENIGN,0
8336,0,2,0,46,43478.26087,260869.5652,6.0,0.0,0.0,1,0.0,Syn,1
8128,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
9228,0,8,2,47785595,0.209268086,1.255608515,6.0,6.0,0.0,1,1.0,Syn,1
5685,0,2,2,107,37383.17757,224299.0654,6.0,6.0,1.0,1,0.0,Syn,1
1245,0,4,0,405,9876.54321,318518.5185,32.25,0.0,0.0,0,0.0,BENIGN,0
6822,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
6367,0,2,2,110,36363.63636,218181.8182,6.0,6.0,1.0,1,0.0,Syn,1
5204,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
55,0,1,2,197,15228.4264,91370.55838,6.0,6.0,3.0,0,0.0,BENIGN,1
6874,0,2,2,113,35398.23009,212389.3805,6.0,6.0,1.0,1,0.0,Syn,1
8150,0,2,0,49,40816.32653,244897.9592,6.0,0.0,0.0,1,0.0,Syn,1
163,0,3,0,255,11764.70588,70588.23529,6.0,0.0,0.0,0,0.0,BENIGN,1
9428,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
1608,0,2,0,1,2000000.0,37000000.0,18.5,0.0,0.0,0,0.0,BENIGN,0
1610,0,2,0,3,666666.6667,4000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
9840,0,2,2,112,35714.28571,214285.7143,6.0,6.0,1.0,1,0.0,Syn,1
9304,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
6487,0,2,2,57,70175.4386,421052.6316,6.0,6.0,1.0,1,0.0,Syn,1
6399,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
7239,0,2,2,103,38834.95146,233009.7087,6.0,6.0,1.0,1,0.0,Syn,1
3900,0,4,0,1447,2764.340014,89149.96545,32.25,0.0,0.0,0,0.0,BENIGN,0
9811,0,2,2,100,40000.0,240000.0,6.0,6.0,1.0,1,0.0,Syn,1
6248,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,1,0.0,Syn,1
2864,0,61,60,110924677,1.090830312,563.445409,835.6721311,192.0666667,1879650.678,1,96597.66667,BENIGN,0
441,0,1,2,179,16759.77654,100558.6592,6.0,6.0,2.0,0,0.0,BENIGN,1
7643,0,2,2,110,36363.63636,218181.8182,6.0,6.0,1.0,1,0.0,Syn,1
7693,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
3920,0,2,2,21228,188.430375,12436.40475,38.0,94.0,5.0,0,0.0,BENIGN,0
1609,0,2,2,24001,166.6597225,9416.274322,34.0,79.0,3.0,0,0.0,BENIGN,0
2816,0,2,2,45100,88.69179601,13392.4612,47.0,255.0,3.0,0,0.0,BENIGN,0
8933,0,2,0,49,40816.32653,244897.9592,6.0,0.0,0.0,1,0.0,Syn,1
8548,0,2,2,66,60606.06061,363636.3636,6.0,6.0,1.0,1,0.0,Syn,1
5789,0,2,2,65,61538.46154,369230.7692,6.0,6.0,1.0,1,0.0,Syn,1
4007,0,2,2,20701,193.2273803,23380.51302,42.0,200.0,3.0,0,0.0,BENIGN,0
4777,0,2,2,24735,161.7141702,10349.70689,50.0,78.0,3.0,0,0.0,BENIGN,0
989,0,1,2,216,13888.88889,83333.33333,6.0,6.0,2.0,0,0.0,BENIGN,1
1256,0,2,2,21415,186.7849638,14942.7971,32.0,128.0,3.0,0,0.0,BENIGN,0
2988,0,3,2,54877,91.11285238,546.6771143,6.0,6.0,2.0,0,0.0,BENIGN,1
2375,1,2,0,3,666666.6667,4000000.0,6.0,0.0,0.0,0,0.0,BENIGN,1
6077,0,2,2,100,40000.0,240000.0,6.0,6.0,0.0,1,0.0,Syn,1
6859,0,2,2,96,41666.66667,250000.0,6.0,6.0,1.0,1,0.0,Syn,1
2184,1,2,0,3,666666.6667,4000000.0,6.0,0.0,0.0,0,0.0,BENIGN,1
6149,0,2,2,122,32786.88525,196721.3115,6.0,6.0,1.0,1,0.0,Syn,1
1518,0,2,2,29438,135.8787961,9987.091514,43.0,104.0,2.0,0,0.0,BENIGN,0
4592,0,2,2,21631,184.919791,11834.86663,50.0,78.0,3.0,0,0.0,BENIGN,0
4304,0,2,0,1,2000000.0,37000000.0,18.5,0.0,0.0,0,0.0,BENIGN,0
2455,0,1,2,84,35714.28571,0.0,0.0,0.0,3.0,0,0.0,BENIGN,1
8497,0,14,4,74067874,0.243020341,1.458122046,6.0,6.0,617372.6667,1,463058.0,Syn,1
5249,0,2,2,112,35714.28571,214285.7143,6.0,6.0,1.0,1,0.0,Syn,1
5748,0,2,2,105,38095.2381,228571.4286,6.0,6.0,1.0,1,0.0,Syn,1
361,0,38,32,115281970,0.607206834,26.5002411,54.28947368,31.0,3630262.839,1,35722.0,BENIGN,0
5312,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
7546,0,2,0,47,42553.19149,255319.1489,6.0,0.0,0.0,1,0.0,Syn,1
9207,0,4,0,6999852,0.571440653,3.42864392,6.0,0.0,0.0,1,47.0,Syn,1
2118,0,5,0,382,13089.00524,162303.6649,12.4,0.0,0.0,0,0.0,BENIGN,1
5489,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
2040,0,1,2,179,16759.77654,100558.6592,6.0,6.0,2.0,0,0.0,BENIGN,1
9017,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
8420,0,2,2,55,72727.27273,436363.6364,6.0,6.0,1.0,1,0.0,Syn,1
191,0,2,0,3,666666.6667,4000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
9250,0,2,0,49,40816.32653,244897.9592,6.0,0.0,0.0,1,0.0,Syn,1
3696,0,1,2,95,31578.94737,189473.6842,6.0,6.0,2.0,0,0.0,BENIGN,1
3465,0,1,2,214,14018.69159,84112.14953,6.0,6.0,1.0,0,0.0,BENIGN,1
6744,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
1400,0,1,2,110,27272.72727,109090.9091,0.0,6.0,3.0,0,0.0,BENIGN,1
7018,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
418,0,2,8,7200335,1.38882427,0.0,0.0,0.0,1020785.714,1,0.0,BENIGN,0
5094,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
4949,0,2,8,7169215,1.394852853,0.0,0.0,0.0,1016314.0,1,0.0,BENIGN,0
3375,0,2,0,3,666666.6667,4000000.0,6.0,0.0,0.0,0,0.0,BENIGN,1
3647,0,42,43,115120172,0.738358869,172.4198258,136.1190476,328.6511628,2628403.333,1,49161.0,BENIGN,0
3214,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,0,0.0,BENIGN,1
8412,0,2,2,103,38834.95146,233009.7087,6.0,6.0,2.0,1,0.0,Syn,1
9701,0,2,2,110,36363.63636,218181.8182,6.0,6.0,4.0,1,0.0,Syn,1
8727,0,2,0,48,41666.66667,250000.0,6.0,0.0,0.0,1,0.0,Syn,1
260,0,2,2,25616,156.1524047,5153.029357,25.0,41.0,2.0,0,0.0,BENIGN,0
8079,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
204,0,1,2,160,18750.0,112500.0,6.0,6.0,3.0,0,0.0,BENIGN,1
2265,0,28,27,116971490,0.470200046,86.79037943,86.28571429,286.5185185,4497877.692,1,110936.0,BENIGN,0
4793,0,16,19,275115,127.2195264,36581.0661,110.75,436.4210526,13106.16667,1,0.0,BENIGN,0
1789,0,2,2,22287,179.4768251,10050.7022,29.0,83.0,3.0,0,0.0,BENIGN,0
4281,0,129,177,118416374,2.584102094,1204.191576,191.6434109,665.9548023,672372.892,1,963916.5,BENIGN,0
6284,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
8820,0,8,4,43348674,0.276825077,1.66095046,6.0,6.0,5172096.0,1,76.33333333,Syn,1
1593,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,0,0.0,BENIGN,1
26,0,2,2,46134,86.70394936,5028.829063,50.0,66.0,4.0,0,0.0,BENIGN,0
3402,0,2,2,44683,89.51950406,3580.780162,32.0,48.0,2.0,0,0.0,BENIGN,0
1104,0,11,10,44833894,0.468395629,2.810373777,6.0,6.0,4551105.333,0,89999.75,BENIGN,0
4722,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,0,0.0,BENIGN,1
2729,0,52,0,115857195,0.448828405,0.0,0.0,0.0,0.0,0,5.25,BENIGN,0
7529,0,4,0,3999994,1.0000015,6.000009,6.0,0.0,0.0,1,0.0,Syn,1
3437,0,1,2,137,21897.81022,131386.8613,6.0,6.0,2.0,0,0.0,BENIGN,1
3600,0,16,14,87079,344.514751,177493.9997,253.75,814.0,4749.846154,1,0.0,BENIGN,0
9117,0,2,2,101,39603.9604,237623.7624,6.0,6.0,49.0,1,0.0,Syn,1
2877,0,2,2,69300,57.72005772,4098.124098,43.0,99.0,3.0,0,0.0,BENIGN,0
2343,0,1,2,162,18518.51852,111111.1111,6.0,6.0,2.0,0,0.0,BENIGN,1
8019,0,2,2,134,29850.74627,179104.4776,6.0,6.0,2.0,1,0.0,Syn,1
3273,0,2,2,20633,193.8641981,10080.9383,44.0,60.0,2.0,0,0.0,BENIGN,0
4195,0,3,0,4,750000.0,4500000.0,6.0,0.0,0.0,0,0.0,BENIGN,1
1327,0,2,0,2,1000000.0,0.0,0.0,0.0,0.0,0,0.0,BENIGN,1
703,0,3,2,438,11415.52511,214611.8721,27.33333333,6.0,3.0,0,0.0,BENIGN,1
6227,0,2,2,54,74074.07407,444444.4444,6.0,6.0,2.0,1,0.0,Syn,1
3793,0,2,0,1,2000000.0,31000000.0,15.5,0.0,0.0,0,0.0,BENIGN,0
1244,0,38,34,112543123,0.639754772,96.40748995,92.68421053,215.5294118,3409411.455,1,42515.72727,BENIGN,0
2024,0,11,10,44834856,0.468385579,1.472068963,6.0,0.0,4465104.778,0,40654.5,BENIGN,0
280,0,2,2,20989,190.576016,10291.10486,38.0,70.0,3.0,0,0.0,BENIGN,0
6327,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,1,0.0,Syn,1
6633,0,2,2,61,65573.77049,393442.623,6.0,6.0,1.0,1,0.0,Syn,1
6046,0,12,6,46282869,0.388912796,2.333476777,6.0,6.0,689255.6,1,1148793.667,Syn,1
2990,0,2,2,21672,184.569952,9228.497601,42.0,58.0,3.0,0,0.0,BENIGN,0
3678,0,1,2,33564,89.38148016,0.0,0.0,0.0,1.0,0,0.0,BENIGN,0
8689,0,2,2,52,76923.07692,461538.4615,6.0,6.0,1.0,1,0.0,Syn,1
4828,0,2,2,21351,187.344855,10772.32916,32.0,83.0,4.0,0,0.0,BENIGN,0
5960,0,10,2,66447239,0.180594411,1.083566467,6.0,6.0,1.0,1,16.0,Syn,1
9691,0,2,2,50,80000.0,480000.0,6.0,6.0,0.0,1,0.0,Syn,1
4160,0,2,2,46596,85.84427848,5494.033823,50.0,78.0,3.0,0,0.0,BENIGN,0
6582,0,2,2,102,39215.68627,235294.1176,6.0,6.0,1.0,1,0.0,Syn,1
1154,0,2,0,1,2000000.0,0.0,0.0,0.0,0.0,0,0.0,BENIGN,1
2802,0,2,2,47165,84.80865048,6148.62716,43.0,102.0,2.0,0,0.0,BENIGN,0
7723,0,6,0,24259716,0.247323588,1.483941527,6.0,0.0,0.0,1,1.0,Syn,1
7251,0,2,2,52,76923.07692,461538.4615,6.0,6.0,1.0,1,0.0,Syn,1
957,0,2,2,21305,187.7493546,15489.32176,31.0,134.0,2.0,0,0.0,BENIGN,0
7210,0,2,0,49,40816.32653,244897.9592,6.0,0.0,0.0,1,0.0,Syn,1
2523,0,18,18,117727683,0.30579044,23.9026194,117.0,39.33333333,6921625.882,0,212212.0,BENIGN,0
9670,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
4987,0,2,2,20851,191.837322,8057.167522,34.0,50.0,3.0,0,0.0,BENIGN,0
3977,0,14,11,141497,176.6821911,50891.53834,119.2142857,502.9090909,10056.7,1,0.0,BENIGN,0
6512,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
2417,0,22,19,59929378,0.684138587,135.659676,81.90909091,333.0526316,3315551.944,1,399376.0,BENIGN,0
118,0,1,2,165,18181.81818,109090.9091,6.0,6.0,3.0,0,0.0,BENIGN,1
8060,0,2,2,101,39603.9604,237623.7624,6.0,6.0,1.0,1,0.0,Syn,1
9975,0,2,2,103,38834.95146,233009.7087,6.0,6.0,0.0,1,0.0,Syn,1
3157,0,2,2,21028,190.2225604,11032.9085,44.0,72.0,3.0,0,0.0,BENIGN,0
4305,0,2,0,3,666666.6667,4000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
6262,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
8307,0,2,2,102,39215.68627,235294.1176,6.0,6.0,3.0,1,0.0,Syn,1
2855,0,2,2,20880,191.5708812,15134.09962,31.0,127.0,3.0,0,0.0,BENIGN,0
3864,0,2,0,1,2000000.0,37000000.0,18.5,0.0,0.0,0,0.0,BENIGN,0
6449,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,1,0.0,Syn,1
9049,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
4747,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
8865,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
3844,0,2,2,20595,194.2218985,10682.20442,31.0,79.0,2.0,0,0.0,BENIGN,0
5921,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
3577,0,2,2,20839,191.9477902,9981.28509,44.0,60.0,3.0,0,0.0,BENIGN,0
3867,0,2,0,1,2000000.0,37000000.0,18.5,0.0,0.0,0,0.0,BENIGN,0
8578,0,2,2,106,37735.84906,226415.0943,6.0,6.0,1.0,1,0.0,Syn,1
8543,0,2,2,103,38834.95146,233009.7087,6.0,6.0,1.0,1,0.0,Syn,1
4860,0,2,2,24355,164.2373229,8211.866147,42.0,58.0,2.0,0,0.0,BENIGN,0
1969,0,2,2,20987,190.5941773,11054.46229,44.0,72.0,1.0,0,0.0,BENIGN,0
7389,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
6683,0,10,6,59899799,0.267112749,1.602676496,6.0,6.0,11979938.8,1,52.75,Syn,1
5413,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
3529,0,1,2,221,13574.66063,81447.9638,6.0,6.0,2.0,0,0.0,BENIGN,1
1631,0,32,28,117181365,0.512026806,68.11663271,59.5625,217.0,4338794.667,1,456949.0,BENIGN,0
7010,0,2,0,48,41666.66667,250000.0,6.0,0.0,0.0,1,0.0,Syn,1
6609,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
4725,0,1,3,128,31250.0,0.0,0.0,0.0,32.5,0,0.0,BENIGN,1
5011,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
5983,0,2,2,101,39603.9604,237623.7624,6.0,6.0,49.0,1,0.0,Syn,1
8702,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
4811,0,1,2,227,13215.85903,79295.15419,6.0,6.0,2.0,0,0.0,BENIGN,1
2223,0,1,2,53,56603.77358,226415.0943,0.0,6.0,3.0,0,0.0,BENIGN,1
7538,0,2,0,52,38461.53846,230769.2308,6.0,0.0,0.0,1,0.0,Syn,1
5806,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
5173,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
563,0,30,27,60130144,0.947943847,236.2542155,155.2666667,353.6296296,2310442.615,1,247052.4,BENIGN,0
7598,0,2,2,103,38834.95146,233009.7087,6.0,6.0,1.0,1,0.0,Syn,1
5201,0,2,2,103,38834.95146,233009.7087,6.0,6.0,1.0,1,0.0,Syn,1
1224,0,2,0,1,2000000.0,37000000.0,18.5,0.0,0.0,0,0.0,BENIGN,0
6585,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
7180,0,4,2,22294754,0.269121606,1.614729636,6.0,6.0,1.0,1,99.0,Syn,1
1531,0,2,2,47109,84.90946528,5943.66257,43.0,97.0,3.0,0,0.0,BENIGN,0
3871,0,14,14,5201733,5.382821456,2650.847323,97.07142857,887.8571429,6990.846154,1,0.0,BENIGN,0
3773,0,2,2,20687,193.3581476,6380.818872,25.0,41.0,1.0,0,0.0,BENIGN,0
7496,0,2,0,48,41666.66667,250000.0,6.0,0.0,0.0,1,0.0,Syn,1
3250,0,2,0,1,2000000.0,0.0,0.0,0.0,0.0,0,0.0,BENIGN,0
3671,0,2,2,20748,192.7896665,12627.72315,45.0,86.0,2.0,0,0.0,BENIGN,0
7871,0,2,2,102,39215.68627,235294.1176,6.0,6.0,51.0,1,0.0,Syn,1
7875,0,2,2,123,32520.3252,195121.9512,6.0,6.0,1.0,1,0.0,Syn,1
270,0,8,8,34137082,0.468698526,26.01276817,37.0,74.0,4868785.857,0,2688702.0,BENIGN,0
6107,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
1157,0,29,26,61141858,0.89954741,151.6473379,88.68965517,257.6923077,2442016.32,1,145227.0,BENIGN,0
3201,0,2,2,20654,193.6670863,14234.53084,30.0,117.0,4.0,0,0.0,BENIGN,0
8206,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
3771,0,2,2,20639,193.8078395,11047.04685,43.0,71.0,3.0,0,0.0,BENIGN,0
1932,0,3,0,106,28301.88679,169811.3208,6.0,0.0,0.0,0,0.0,BENIGN,0
9225,0,16,10,54428753,0.477688695,2.866132171,6.0,6.0,4678203.111,1,1004767.0,Syn,1
2695,0,2,2,47091,84.94192096,6158.28927,43.0,102.0,2.0,0,0.0,BENIGN,0
664,0,3,0,5,600000.0,0.0,0.0,0.0,0.0,0,0.0,BENIGN,1
8171,0,2,2,114,35087.7193,210526.3158,6.0,6.0,1.0,1,0.0,Syn,1
7374,0,2,2,111,36036.03604,216216.2162,6.0,6.0,44.0,1,0.0,Syn,1
1014,0,2,2,20713,193.1154348,10042.00261,44.0,60.0,3.0,0,0.0,BENIGN,0
7901,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
2870,0,1,2,195,15384.61538,92307.69231,6.0,6.0,2.0,0,0.0,BENIGN,1
9138,0,2,2,78,51282.05128,307692.3077,6.0,6.0,1.0,1,0.0,Syn,1
5996,0,2,2,106,37735.84906,226415.0943,6.0,6.0,1.0,1,0.0,Syn,1
1255,0,2,2,20824,192.0860546,12581.63657,45.0,86.0,3.0,0,0.0,BENIGN,0
2177,0,12,0,76674668,0.156505405,0.0,0.0,0.0,0.0,0,690.3333333,BENIGN,0
7460,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
9688,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
5151,0,2,2,102,39215.68627,235294.1176,6.0,6.0,2.0,1,0.0,Syn,1
2215,0,2,8,7277018,1.374189263,0.0,0.0,0.0,1031725.286,1,0.0,BENIGN,0
1151,0,16,17,310949,106.1267282,49525.80648,249.75,670.8235294,18104.5,1,0.0,BENIGN,0
5058,0,2,0,47,42553.19149,255319.1489,6.0,0.0,0.0,1,0.0,Syn,1
1321,0,1,2,204,14705.88235,88235.29412,6.0,6.0,2.0,0,0.0,BENIGN,1
8311,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
1648,0,1,1,35106,56.97031846,0.0,0.0,0.0,0.0,0,0.0,BENIGN,0
7403,0,2,2,98,40816.32653,244897.9592,6.0,6.0,1.0,1,0.0,Syn,1
1543,0,2,0,3,666666.6667,0.0,0.0,0.0,0.0,0,0.0,BENIGN,0
9807,0,2,0,49,40816.32653,244897.9592,6.0,0.0,0.0,1,0.0,Syn,1
362,0,2,2,105796,37.8086128,4574.842149,42.0,200.0,3.0,0,0.0,BENIGN,0
141,0,6,0,9012825,0.665718018,0.0,0.0,0.0,0.0,1,3006814.0,BENIGN,1
303,0,1,2,204,14705.88235,88235.29412,6.0,6.0,3.0,0,0.0,BENIGN,1
1577,0,2,4,1070549,5.604601004,0.0,0.0,0.0,351816.3333,1,0.0,BENIGN,0
5159,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
387,0,1,2,115674,25.93495513,0.0,0.0,0.0,2.0,0,0.0,BENIGN,0
7976,0,4,0,3023847,1.322818251,7.936909506,6.0,0.0,0.0,1,0.0,Syn,1
6504,0,2,2,102,39215.68627,235294.1176,6.0,6.0,1.0,1,0.0,Syn,1
4908,0,1,2,191,15706.80628,94240.8377,6.0,6.0,2.0,0,0.0,BENIGN,1
3219,0,2,0,3,666666.6667,4000000.0,6.0,0.0,0.0,0,0.0,BENIGN,1
8389,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
6680,0,2,0,48,41666.66667,250000.0,6.0,0.0,0.0,1,0.0,Syn,1
5776,0,2,0,49,40816.32653,244897.9592,6.0,0.0,0.0,1,0.0,Syn,1
961,0,2,0,3,666666.6667,4000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
7952,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
5582,0,2,2,99,40404.0404,242424.2424,6.0,6.0,1.0,1,0.0,Syn,1
8794,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,1,0.0,Syn,1
9195,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
2756,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,0,0.0,BENIGN,1
1955,0,8,2,53516275,0.186859044,5.736572659,26.875,46.0,3.0,0,93837.0,BENIGN,0
8576,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
3275,0,2,2,20792,192.3816853,10773.37437,29.0,83.0,1.0,0,0.0,BENIGN,0
3179,0,2,2,107,37383.17757,1570093.458,78.0,6.0,3.0,0,0.0,BENIGN,1
4206,0,2,2,25157,159.0014708,6360.058831,32.0,48.0,1.0,0,0.0,BENIGN,0
9922,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
3849,0,2,0,2,1000000.0,15500000.0,15.5,0.0,0.0,0,0.0,BENIGN,0
9456,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
6537,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
8851,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
4197,0,2,0,3,666666.6667,4000000.0,6.0,0.0,0.0,0,0.0,BENIGN,1
4215,0,1,1,260,7692.307692,950000.0,247.0,0.0,0.0,0,0.0,BENIGN,1
807,0,2,2,22368,178.8268956,11623.74821,37.0,93.0,2.0,0,0.0,BENIGN,0
2449,0,2,0,2,1000000.0,409000000.0,409.0,0.0,0.0,0,0.0,BENIGN,1
9197,0,10,2,63438227,0.189160394,1.134962363,6.0,6.0,1.0,1,41.25,Syn,1
796,0,6,0,9015053,0.665553491,0.0,0.0,0.0,0.0,1,3014463.0,BENIGN,0
6620,0,2,2,102,39215.68627,235294.1176,6.0,6.0,0.0,1,0.0,Syn,1
3197,0,1,1,41058,48.71157874,0.0,0.0,0.0,0.0,0,0.0,BENIGN,0
126,0,6,0,9011959,0.66578199,0.0,0.0,0.0,0.0,1,3011562.0,BENIGN,1
6494,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,1,0.0,Syn,1
2200,0,2,2,45022,88.84545333,6441.295367,43.0,102.0,3.0,0,0.0,BENIGN,0
8550,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
9799,0,2,2,103,38834.95146,233009.7087,6.0,6.0,1.0,1,0.0,Syn,1
9271,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
4387,0,2,2,21150,189.1252955,9834.515366,36.0,68.0,2.0,0,0.0,BENIGN,0
924,0,2,0,1,2000000.0,0.0,0.0,0.0,0.0,0,0.0,BENIGN,0
7315,0,8,4,38900741,0.308477414,1.850864486,6.0,6.0,8448341.0,1,52.66666667,Syn,1
2341,0,4,0,1939,2062.91903,66529.13873,32.25,0.0,0.0,0,0.0,BENIGN,0
9649,0,2,0,47,42553.19149,255319.1489,6.0,0.0,0.0,1,0.0,Syn,1
3675,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,0,0.0,BENIGN,1
1275,0,2,0,1,2000000.0,37000000.0,18.5,0.0,0.0,0,0.0,BENIGN,0
4505,0,40,43,116156608,0.714552546,153.9903782,144.825,281.255814,2630556.119,1,36894.91667,BENIGN,0
6264,0,10,2,56010277,0.214246396,1.285478377,6.0,6.0,2.0,1,45.0,Syn,1
1195,0,2,2,20670,193.5171746,9675.858732,42.0,58.0,1.0,0,0.0,BENIGN,0
4700,0,1,3,280,14285.71429,85714.28571,6.0,6.0,54.5,0,0.0,BENIGN,1
3691,0,2,2,22391,178.6432049,31530.52566,48.0,305.0,3.0,0,0.0,BENIGN,0
447,0,2,2,21297,187.8198807,9390.994037,42.0,58.0,1.0,0,0.0,BENIGN,0
3454,0,97,110,15800127,13.10116052,11498.89491,519.2164948,1193.818182,144755.6055,1,5800778.0,BENIGN,0
